CityName,Population,CityRank,IsMetroCity,IsTouristDestination,IsWeekend,IsNewYearEve,Date,HotelName,RoomRent,StarRating,Airport,HotelAddress,HotelPincode,HotelDescription,FreeWifi,FreeBreakfast,HotelCapacity,HasSwimmingPool
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Byke Old Anchor beach Resort,3439,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Byke Old Anchor beach Resort,3519,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Byke Old Anchor beach Resort,3759,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Byke Old Anchor beach Resort,3759,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Byke Old Anchor beach Resort,3759,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Byke Old Anchor beach Resort,3759,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Byke Old Anchor beach Resort,3759,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Byke Old Anchor beach Resort,3519,3,26,"Cavelossim Mobor Beach, Cavelossim, Goa",403731,"Riverfront hotel with spa, near Cavelossim Beach",1,1,196,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Fern Gardenia Resort,6300,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Fern Gardenia Resort,7000,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Fern Gardenia Resort,7000,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Fern Gardenia Resort,9500,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Fern Gardenia Resort,9500,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Fern Gardenia Resort,9500,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Fern Gardenia Resort,9500,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Fern Gardenia Resort,4250,3,46,"Palolem-Agonda Road, Devabag, Canacona, Goa",403702,Suburban cabin with outdoor pool,0,1,18,0
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Grand Leoney Resort,3934,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Grand Leoney Resort,3934,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Grand Leoney Resort,6993,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Grand Leoney Resort,6993,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Grand Leoney Resort,6993,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Grand Leoney Resort,6993,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Grand Leoney Resort,3497,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Grand Leoney Resort,3497,2,26,"Vagator Beach Road, Albuquerque, Vagator, Goa",403509,"Hotel with outdoor pool, near Vagator Beach",1,0,32,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,The LaLiT Golf & Spa Resort Goa,15450,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The LaLiT Golf & Spa Resort Goa,19450,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The LaLiT Golf & Spa Resort Goa,17250,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The LaLiT Golf & Spa Resort Goa,19950,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The LaLiT Golf & Spa Resort Goa,19950,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The LaLiT Golf & Spa Resort Goa,19950,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The LaLiT Golf & Spa Resort Goa,19950,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The LaLiT Golf & Spa Resort Goa,13950,5,49,"Rajbaga Canacona, Canacona, Goa",403702,"Upscale beachfront resort with golf course, near Palolem Beac",1,1,255,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,The O Resort and Spa,9000,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The O Resort and Spa,7999,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The O Resort and Spa,16500,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The O Resort and Spa,15500,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The O Resort and Spa,18000,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The O Resort and Spa,38000,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The O Resort and Spa,8900,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The O Resort and Spa,8900,5,18,"S.No. 114/1, Dando, Bardez, Candolim, Goa",403515,"Upscale beachfront resort with spa, near Candolim Beach",0,0,75,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Treehouse Blue,3500,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Treehouse Blue,3500,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Treehouse Blue,5000,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Treehouse Blue,8500,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Treehouse Blue,5000,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Treehouse Blue,12500,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Treehouse Blue,5000,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Treehouse Blue,3500,3,11,"Curilo Waddo, Majorda,Salcete, Majorda, Goa",403713,"Beachfront apartment with kitchen, near Arossim Beach",1,0,24,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Tubki Resort,3250,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Tubki Resort,5500,3,48,"Patnem-Palolem Beach Road, Canacona, Goa",403702,"3-star hotel with outdoor pool, near Palolem Beach",1,1,34,0
Goa,1457723,18,0,1,1,0,Dec 18 2016,The Zuri White Sands,11049,5,20,"178 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,The Zuri White Sands,12562,5,20,"179 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,The Zuri White Sands,17499,5,20,"180 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,The Zuri White Sands,13999,5,20,"181 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,The Zuri White Sands,41999,5,20,"182 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,The Zuri White Sands,11899,5,20,"183 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,The Zuri White Sands,41999,5,20,"184 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,The Zuri White Sands,11199,5,20,"185 &179 Pedda, Varca, Varca",403721,"Upscale beach resort with spa, near Varca Beach",1,1,154,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,Treebo Rain Forest Enclave,5970,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,Treebo Rain Forest Enclave,5619,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,Treebo Rain Forest Enclave,7375,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,Treebo Rain Forest Enclave,7375,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,Treebo Rain Forest Enclave,7375,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,Treebo Rain Forest Enclave,7375,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,Treebo Rain Forest Enclave,7375,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,Treebo Rain Forest Enclave,3817,3,22,"262/6, Ward 14, Ghat Bhat Waddo,, Arpora, 403518, India",403518,"3-star hotel, convenient to Baga Beach",1,1,11,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,United-21 Emerald Forest Hotel,3500,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,United-21 Emerald Forest Hotel,4249,4,21,"466, Guneavaddo, Varca",403721,"Adults-only hotel with outdoor pool, near Varca Beach",1,0,20,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,0,0,Dec 21 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,1,0,Dec 24 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,1,0,Dec 25 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,0,0,Dec 28 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,1,1,Dec 31 2016,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,0,0,Jan 04 2017,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,1,0,Jan 08 2017,Vagator House,3300,2,14,"Deulwada, Vagator, Goa",403509,No Description,1,0,8,0
Goa,1457723,18,0,1,1,0,Dec 18 2016,"Vivanta by Taj - Fort Aguada, Goa",13000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,"Vivanta by Taj - Fort Aguada, Goa",13000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,"Vivanta by Taj - Fort Aguada, Goa",34000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,"Vivanta by Taj - Fort Aguada, Goa",30000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,"Vivanta by Taj - Fort Aguada, Goa",34000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,"Vivanta by Taj - Fort Aguada, Goa",34000,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,"Vivanta by Taj - Fort Aguada, Goa",24500,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,"Vivanta by Taj - Fort Aguada, Goa",20250,5,15,"Sinquerim Bardez, Candolim, Goa",403519,"5-star beachfront hotel with spa, near Fort Aguada",1,1,145,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,Whispering Palms Beach Resort,6999,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,Whispering Palms Beach Resort,6999,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,Whispering Palms Beach Resort,8046,3,16,"Sinquerim Beach Candolim Barde, Bardez, Candolim, Goa",403515,"3.5-star beachfront resort with spa, near Candolim Beach",1,1,106,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,White Pear Suites,5632,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,White Pear Suites,5632,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,White Pear Suites,8663,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,White Pear Suites,7537,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,White Pear Suites,10396,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,White Pear Suites,10396,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,White Pear Suites,5198,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,White Pear Suites,10396,4,23,"Opp Hanuman temple, Saqwadi Baga, Arpora, Goa, 403518, India",403518,"4-star hotel with outdoor pool, near Anjuna Beach",1,0,12,1
Goa,1457723,18,0,1,1,0,Dec 18 2016,Zense Resort,5894,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,0,0,Dec 21 2016,Zense Resort,4526,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,1,0,Dec 24 2016,Zense Resort,9425,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,1,0,Dec 25 2016,Zense Resort,9425,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,0,0,Dec 28 2016,Zense Resort,9425,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,1,1,Dec 31 2016,Zense Resort,9425,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,0,0,Jan 04 2017,Zense Resort,9425,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
Goa,1457723,18,0,1,1,0,Jan 08 2017,Zense Resort,4589,4,16,"1088, Escrea-Walddo, Opp. Novotel Shrems Hotel, Candolim, Goa",403515,"4-star hotel with outdoor pool, near Candolim Beach",1,1,20,1
